"Mean","Median","SD","lcl","ucl","Rhat","parameter","Year","demographic"
5130.6773767024,5127.04193415692,116.970421428632,4911.50384814511,5369.62388632202,1.00114499617987,"Ntot[6]",2009,"pop.size"
4934.59816161931,4931.3144533426,119.348594343934,4707.67622047069,5177.34853948423,1.04182981198241,"Ntot[7]",2010,"pop.size"
4802.07490963256,4802.05144253667,100.732909225609,4606.71349361966,5005.26093948223,1.01270399438304,"Ntot[8]",2011,"pop.size"
4947.91688907252,4945.4606650368,108.375303842219,4745.09827564913,5166.31736250602,1.02273432052896,"Ntot[9]",2012,"pop.size"
4912.34642356616,4909.36800996651,120.030856360127,4684.74756785336,5158.44314635778,1.00989202035171,"Ntot[10]",2013,"pop.size"
4580.64027876956,4577.39201936321,128.585976956847,4338.89804622577,4840.32444387155,1.04290534130987,"Ntot[11]",2014,"pop.size"
4282.02079382236,4282.29594294741,102.421827695708,4082.63029328999,4483.30714855623,1.05222804636625,"Ntot[12]",2015,"pop.size"
4462.61018986465,4463.65624077943,115.99906956066,4234.19833074021,4685.70562852203,1.02677664483161,"Ntot[13]",2016,"pop.size"
3800.40146281089,3800.33645965771,88.7384292035601,3629.20064588384,3978.84612009988,1.06297008215834,"Ntot[14]",2017,"pop.size"
4037.22242729872,4036.23290384776,96.5259223393786,3848.10398130521,4227.95483958533,1.05126068270215,"Ntot[15]",2018,"pop.size"
3935.70282632603,3933.36553126523,104.51937049604,3728.66378049782,4142.52647013835,1.0349012166614,"Ntot[16]",2019,"pop.size"
4159.84221227412,4159.21590599645,107.378987288207,3946.92268429668,4371.0787334339,1.0292178889502,"Ntot[17]",2020,"pop.size"
3941.68673177657,4018.77333977754,388.699469038312,3042.94770775986,4489.12407006807,1.00801697431502,"Ntot[18]",2021,"pop.size"
4050.4704232991,4117.59966789689,395.090991112909,3158.54813456555,4652.16102342328,1.00710192590074,"Ntot.f[1,1]",2022,"pop.size"
4050.45294628211,4118.26898106004,395.064883540016,3155.79323135491,4652.64063495395,1.00713776011375,"Ntot.f[2,1]",2022,"pop.size"
4050.53729948962,4117.90531860561,395.103356838753,3156.2132125055,4652.53020418472,1.00714057707418,"Ntot.f[3,1]",2022,"pop.size"
4027.34747267562,4093.9637638449,393.946097736468,3138.15026169694,4628.84427935651,1.00719216703008,"Ntot.f[1,2]",2023,"pop.size"
4134.90952427886,4202.42191094822,404.538655288671,3221.05011589482,4754.70617349513,1.00743607605218,"Ntot.f[2,2]",2023,"pop.size"
3764.07900859161,3824.85659595009,371.683190786798,2924.35579620271,4336.14867238251,1.00728206271173,"Ntot.f[3,2]",2023,"pop.size"
4023.04803696076,4088.12026892888,394.498363871757,3134.49689611632,4631.4729088306,1.00721847729892,"Ntot.f[1,3]",2024,"pop.size"
4249.36926424995,4316.21700540251,417.208516807756,3310.33001889476,4895.23901599219,1.00755551658769,"Ntot.f[2,3]",2024,"pop.size"
3516.81335847072,3570.02422065658,351.248126960832,2729.52207200585,4068.49083622561,1.00724140711315,"Ntot.f[3,3]",2024,"pop.size"
4016.15474236909,4078.16535747709,396.334417359461,3124.6730491977,4631.94772340733,1.00725327838609,"Ntot.f[1,4]",2025,"pop.size"
4334.40087390967,4401.24277722886,428.29109172042,3373.39361683384,5005.30284708493,1.00762861691104,"Ntot.f[2,4]",2025,"pop.size"
3285.22766362127,3331.95025907674,333.259677584774,2542.11620099183,3818.75876793251,1.00717907457879,"Ntot.f[3,4]",2025,"pop.size"
4014.47832936654,4074.05608820811,398.086046654132,3122.15400094522,4640.18957521341,1.00722239423487,"Ntot.f[1,5]",2026,"pop.size"
4428.75138797374,4494.25090915739,440.235747550096,3445.97428177907,5125.38782401443,1.00758216894496,"Ntot.f[2,5]",2026,"pop.size"
3074.69150878202,3115.67127766882,316.019385738218,2376.75505375581,3588.66100874424,1.00699975191254,"Ntot.f[3,5]",2026,"pop.size"
